conceptId,conceptName
41253587,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Gib] Box of 100
41261495,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Gib] Box of 100 by GIB
41191534,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Gib] Box of 28
40887279,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Gib] Box of 28 by GIB
44185025,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hcs]
44177575,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hcs] Box of 100
44171562,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hcs] Box of 100 by TEVA
44185024,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hcs] Box of 28
44186528,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hcs] Box of 28 by TEVA
41003837,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hennig]
41315869,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hennig] Box of 100
40887277,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hennig] Box of 100 by Hennig
41034955,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hennig] Box of 28
40887278,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hennig] Box of 28 by Hennig
41222630,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hennig] Box of 30
41253586,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Heumann]
41128951,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Heumann] Box of 100
40918125,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Heumann] Box of 100 by Heunet
40855931,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Heumann] Box of 100 by Norispharm
41003836,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Heumann] Box of 28
41261493,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Heumann] Box of 28 by Heumann
41323991,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Heumann] Box of 28 by Heunet
40910178,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Heumann] Box of 30
40972487,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Heumann] Box of 50
40879147,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Heumann] Box of 56
41284576,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hormosan]
41128949,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hormosan] Box of 100
41323990,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hormosan] Box of 100 by Hormosan
41160396,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hormosan] Box of 20
44181288,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hormosan] Box of 28
44179051,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hormosan] Box of 28 by Hormosan
41222628,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hydrochlorid Hexal]
40972486,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hydrochlorid Hexal] Box of 100
40855929,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hydrochlorid Hexal] Box of 100 by Novartis
41315868,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hydrochlorid Hexal] Box of 28
44179052,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hydrochlorid Hexal] Box of 28 by Novartis
37593480,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Hydrochlorid Hexal] by Novartis
43149813,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ISOMED]
43182917,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ISOMED] Box of 30
43182918,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ISOMED] Box of 30 by TEVA
43182919,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL KRKA]
40941492,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL KRKA] Box of 100
36268848,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL KRKA] Box of 100 by KRKA
40879145,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL KRKA] Box of 28
36258440,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL KRKA] Box of 28 by KRKA
43171932,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL KRKA] Box of 30
43161017,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL KRKA] Box of 30 by KRKA
36257107,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL KRKA] Box of 84
36258325,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL KRKA] Box of 84 by KRKA
40910176,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Macleods]
41003835,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Macleods] Box of 28
43138893,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL MYLAN]
43193872,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL MYLAN] Box of 30
43215783,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL MYLAN] Box of 30 by Mylan
43138894,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL MYLAN] Box of 50
43171933,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL MYLAN] Box of 50 by Mylan
36260597,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL MYLAN] Box of 90
36263514,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL MYLAN] Box of 90 by Mylan
41191532,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Pentafarma]
44166336,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Pentafarma] Box of 100
44179050,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Pentafarma] Box of 100 by Gs-Pharma
44162521,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Pentafarma] Box of 28
44175293,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Pentafarma] Box of 28 by Gs-Pharma
41160395,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Pentafarma] Box of 50
43193874,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL PHR LAB]
43138895,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL PHR LAB] Box of 30
43149814,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL PHR LAB] Box of 30 by TEVA
40941491,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Puren]
40848031,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Puren] Box of 28
40879144,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Q]
40879143,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Q] Box of 100
44166335,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Q] Box of 30
43149815,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL QUALIMED]
43193875,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL QUALIMED] Box of 30
43149816,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL QUALIMED] Box of 30 by Qualimed
43171936,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL RANBAXY PHARMACIE GENERIQUES]
43182920,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL RANBAXY PHARMACIE GENERIQUES] Box of 30
43215784,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL RANBAXY PHARMACIE GENERIQUES] Box of 30 by Ranbaxy
40848030,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Ratiopharm]
41003834,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Ratiopharm] Box of 100
41168281,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Ratiopharm] Box of 100 by Ratiopharm
41160394,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Ratiopharm] Box of 28
44186527,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Ratiopharm] Box of 28 by Ratiopharm
43161018,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Ratiopharm] Box of 30
43215786,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Ratiopharm] Box of 30 by Archie Samuel
40972484,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Ratiopharm] Box of 50
40910175,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Reddys]
41253579,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Reddys] Box of 100
41042908,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Reddys] Box of 100 by Betapharm
41253580,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Reddys] Box of 28
41074271,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Reddys] Box of 28 by Betapharm
43138896,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL RPG]
43171937,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL RPG] Box of 30
43215787,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL RPG] Box of 30 by Ranbaxy
43138897,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ]
44162519,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 100
44164034,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 100 by Novartis
44162520,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 28
44160242,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 28 by Novartis
36276642,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 28 by Sandoz
43138898,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 30
43193876,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 30 by Acino
43161019,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 30 by Sandoz
36258053,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 84
36782312,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 84 by PI-Pharma
36263985,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 84 by Sandoz
36273351,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 98
36782311,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 98 by PI-Pharma
36258623,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL SANDOZ] Box of 98 by Sandoz
40972483,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Stada]
40879142,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Stada] Box of 100
41011810,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Stada] Box of 100 by Stada
41003833,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Stada] Box of 28
40980496,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Stada] Box of 28 by Stada
40879141,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Tad]
44185023,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Tad] Box of 100
41128947,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Tad] Box of 50
43149817,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL TEVA]
40879139,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL TEVA] Box of 100
44179049,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL TEVA] Box of 100 by Bb Farma
41105675,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL TEVA] Box of 100 by TEVA
40848029,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL TEVA] Box of 28
40949468,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL TEVA] Box of 28 by TEVA
43138899,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL TEVA] Box of 30
43215788,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL TEVA] Box of 30 by TEVA
41003832,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Winthrop]
44173812,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Winthrop] Box of 100
44171561,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Winthrop] Box of 100 by Sanofi
41191531,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Winthrop] Box of 28
40855927,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Winthrop] Box of 28 by Sanofi
43149818,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL WYETH]
43182921,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL WYETH] Box of 30
43193877,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL WYETH] Box of 30 by Dr Reddy's
41315866,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Yes]
41315865,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Yes] Box of 28
41292631,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidogrel Yes] Box of 28 by Acino
43161020,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZENTIVA]
44170086,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZENTIVA] Box of 28
44179048,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZENTIVA] Box of 28 by Sanofi
43215790,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZENTIVA] Box of 30
43171940,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZENTIVA] Box of 30 by Sanofi
36268308,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZENTIVA] Box of 84
36266248,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZENTIVA] Box of 84 by Sanofi
43149819,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZF]
43204876,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZF] Box of 30
43149820,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZF] Box of 30 by Zydus
43149821,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZYDUS]
43182922,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZYDUS] Box of 30
43138900,clopidogrel 75 MG Delayed Release Oral Tablet [CLOPIDOGREL ZYDUS] Box of 30 by Zydus
40941490,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidolut]
41315864,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidolut] Box of 100
40980494,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidolut] Box of 100 by Mibe
41160391,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidolut] Box of 20
41160390,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidolut] Box of 28
41230774,clopidogrel 75 MG Delayed Release Oral Tablet [Clopidolut] Box of 28 by Mibe
41128945,clopidogrel 75 MG Delayed Release Oral Tablet [Clopigamma]
41222625,clopidogrel 75 MG Delayed Release Oral Tablet [Clopigamma] Box of 100
41323989,clopidogrel 75 MG Delayed Release Oral Tablet [Clopigamma] Box of 100 by AAA-Pharma
41074270,clopidogrel 75 MG Delayed Release Oral Tablet [Clopigamma] Box of 100 by Woerwag
40941489,clopidogrel 75 MG Delayed Release Oral Tablet [Clopigamma] Box of 28
40980493,clopidogrel 75 MG Delayed Release Oral Tablet [Clopigamma] Box of 28 by Woerwag
41222626,clopidogrel 75 MG Delayed Release Oral Tablet [Clopigamma] Box of 50
37593477,clopidogrel 75 MG Delayed Release Oral Tablet [Clopipuren]
37593478,clopidogrel 75 MG Delayed Release Oral Tablet [Clopipuren] by Puren
40879138,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid]
40879137,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 100
41074268,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 100 by Glenmark
44167794,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 100 by Orifarm Leverkus
41074267,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 100 by Orifarm Odense
41284571,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 28
35768796,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 28 by Beacon
41168280,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 28 by Glenmark
36946430,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 28 by Kent
40980492,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 28 by Orifarm Leverkus
35750341,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 30
35747943,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 30 by Beacon
40972481,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 50
40855925,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] Box of 50 by Glenmark
35743757,clopidogrel 75 MG Delayed Release Oral Tablet [Grepid] by Beacon
40972480,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover]
41315863,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 100
44179046,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 100 by Aca Mueller
44175291,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 100 by B2B
44167793,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 100 by Cc
41253578,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28
40848028,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 280
44186526,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Aca Mueller
41042907,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Axicorp
41261491,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Bb Farma
44182797,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Beragena
44182796,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Cc
41292629,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Docpharm
44164033,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Emra-Med
44182795,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Gerke
44175292,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Kohlpharma
44179047,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Mtk
41105673,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Sanofi
40949465,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 28 by Veron
41160387,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 84
44182794,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 84 by Emra-Med
41105672,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 84 by Eurim-Pharm
40821935,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 84 by Gerke
40887276,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 84 by Kohlpharma
41137105,clopidogrel 75 MG Delayed Release Oral Tablet [Iscover] Box of 84 by Orifarm Leverkus
41222624,clopidogrel 75 MG Delayed Release Oral Tablet [Narutis]
41034952,clopidogrel 75 MG Delayed Release Oral Tablet [Narutis] Box of 100
41003831,clopidogrel 75 MG Delayed Release Oral Tablet [Narutis] Box of 28
43193878,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix]
40910173,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 100
41323985,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 100 by 2care4
40855919,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 100 by Abacus Medicine
41292628,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 100 by Aca Mueller
44182792,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 100 by B2B
40887275,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 100 by Cc
44167789,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 100 by Docpharm
41261489,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 100 by Fd
41261488,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 100 by HVD
36035588,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 100 by Originalis
35773147,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 100 by Waymade
41128943,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28
41034950,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 280
44179045,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Axicorp
44182793,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by B2B
41137104,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Bb Farma
40918123,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Beragena
44171560,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Cc
35764598,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by DE
41323988,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Docpharm
35764597,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Dowelhurst
44167792,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Eurim-Pharm
44160241,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Haematogmbh
41323987,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Kohlpharma
35743758,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Lexon
35756315,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Mawdsley-Brooks
40855922,clopidogrel 75 MG Delayed Release Oral Tablet [Plavix] Box of 28 by Mtk
